	Language	Subdomain	Concept	KinRelations	RelFreq	Pi	SumPj	ci	Ci
405	Czech	grandparents	grandfather	2	0.019544399593012043	0.009772199796506021	0.019544399593012043	1.0	0.009772199796506021
406	Czech	nephews and nieces	nephew	4	0.00500954293656441	0.0012523857341411025	0.00500954293656441	2.0	0.002504771468282205
407	Czech	nephews and nieces	niece	4	0.004814029114269184	0.001203507278567296	0.004814029114269184	2.0	0.002407014557134592
408	Czech	uncles and aunts	uncle	4	0.012875316712441728	0.003218829178110432	0.012875316712441728	2.0	0.006437658356220864
409	Czech	uncles and aunts	aunt	4	0.009190812180378127	0.0022977030450945317	0.009190812180378127	2.0	0.0045954060901890635
410	Czech	siblings	brother	2	0.06877896962885624	0.03438948481442812	0.06877896962885624	1.0	0.03438948481442812
411	Czech	siblings	sister	2	0.051889301935852845	0.025944650967926423	0.051889301935852845	1.0	0.025944650967926423
412	Dalmatian	parents	father	1	0.2633975817424877	0.2633975817424877	0.2633975817424877	-0.0	-0.0
413	Dalmatian	parents	mother	1	0.261899406261046	0.261899406261046	0.261899406261046	-0.0	-0.0
414	Dalmatian	children	son	1	0.15217701649204635	0.15217701649204635	0.15217701649204635	-0.0	-0.0
415	Dalmatian	children	daughter	1	0.11578989511191276	0.11578989511191276	0.11578989511191276	-0.0	-0.0
416	Dalmatian	nephews and nieces	nephew	4	0.007936537202320591	0.001984134300580148	0.007936537202320591	2.0	0.003968268601160296
417	Dalmatian	nephews and nieces	niece	4	0.007626787841178649	0.0019066969602946622	0.007626787841178649	2.0	0.0038133939205893244
418	Dalmatian	siblings	brother	2	0.10896540025886196	0.05448270012943098	0.10896540025886196	1.0	0.05448270012943098
419	Dalmatian	siblings	sister	2	0.08220737509014601	0.04110368754507301	0.08220737509014601	1.0	0.04110368754507301
420	Danish	parents	father	1	0.16710335469985496	0.16710335469985496	0.16710335469985496	-0.0	-0.0
421	Danish	parents	mother	1	0.16615288982761964	0.16615288982761964	0.16615288982761964	-0.0	-0.0
422	Danish	children	son	1	0.09654336913729605	0.09654336913729605	0.09654336913729605	-0.0	-0.0
423	Danish	children	daughter	1	0.07345883658287158	0.07345883658287158	0.07345883658287158	-0.0	-0.0
424	Danish	cousins	male cousin	4	0.18600537393640842	0.046501343484102106	0.18600537393640842	2.0	0.09300268696820421
425	Danish	cousins	female cousin	4	0.11474958392096837	0.028687395980242093	0.11474958392096837	2.0	0.05737479196048419
426	Danish	grandchildren	grandchild	4	0.00039067982969166705	9.766995742291676e-05	0.00039067982969166705	2.0	0.00019533991484583352
427	Danish	grandchildren	son's son	1	0.0	0.0	0.0	0.0	0.0
428	Danish	grandchildren	daughter's son	1	0.0	0.0	0.0	0.0	0.0
429	Danish	grandchildren	son's daughter	1	0.0	0.0	0.0	0.0	0.0
430	Danish	grandchildren	daughter's daughter	1	0.0	0.0	0.0	0.0	0.0
431	Danish	grandparents	grandfather	2	0.01964394329293969	0.009821971646469845	0.01964394329293969	1.0	0.009821971646469845
432	Danish	grandparents	grandmother	2	0.02226540829217103	0.011132704146085515	0.02226540829217103	1.0	0.011132704146085515
433	Danish	nephews and nieces	nephew	4	0.005035057582664376	0.001258764395666094	0.005035057582664376	2.0	0.002517528791332188
434	Danish	nephews and nieces	niece	4	0.004838547967729646	0.0012096369919324115	0.004838547967729646	2.0	0.002419273983864823
435	Danish	uncles and aunts	uncle	4	0.012940893383507898	0.0032352233458769744	0.012940893383507898	2.0	0.006470446691753949
436	Danish	uncles and aunts	paternal uncle	2	9.313991406380547e-05	4.6569957031902736e-05	9.313991406380547e-05	1.0	4.6569957031902736e-05
437	Danish	uncles and aunts	maternal uncle	2	7.24421553829598e-05	3.62210776914799e-05	7.24421553829598e-05	1.0	3.62210776914799e-05
438	Danish	uncles and aunts	aunt	4	0.009237622902059341	0.0023094057255148353	0.009237622902059341	2.0	0.004618811451029671
439	Danish	uncles and aunts	paternal aunt	2	0.00012418655208507395	6.209327604253698e-05	0.00012418655208507395	1.0	6.209327604253698e-05
440	Danish	uncles and aunts	maternal aunt	2	6.209327604253698e-05	3.104663802126849e-05	6.209327604253698e-05	1.0	3.104663802126849e-05
441	Danish	siblings	brother	2	0.06912927525382492	0.03456463762691246	0.06912927525382492	1.0	0.03456463762691246
442	Danish	siblings	sister	2	0.05215358496367246	0.02607679248183623	0.05215358496367246	1.0	0.02607679248183623
443	Dutch	parents	father	1	0.16618319403028728	0.16618319403028728	0.16618319403028728	-0.0	-0.0
444	Dutch	parents	mother	1	0.16523796292726506	0.16523796292726506	0.16523796292726506	-0.0	-0.0
445	Dutch	children	son	1	0.09601174958155909	0.09601174958155909	0.09601174958155909	-0.0	-0.0
446	Dutch	children	daughter	1	0.07305433284099777	0.07305433284099777	0.07305433284099777	-0.0	-0.0
447	Dutch	cousins	male cousin	4	0.18498112861391364	0.04624528215347841	0.18498112861391364	2.0	0.09249056430695682
448	Dutch	cousins	female cousin	4	0.11411771118470294	0.028529427796175736	0.11411771118470294	2.0	0.05705885559235147
449	Dutch	grandchildren	grandchild	4	0.0003885285370720702	9.713213426801755e-05	0.0003885285370720702	2.0	0.0001942642685360351
450	Dutch	grandchildren	grandson	2	0.0033930605944985158	0.0016965302972492579	0.0033930605944985158	1.0	0.0016965302972492579
451	Dutch	grandchildren	granddaughter	2	0.0024102728407584717	0.0012051364203792359	0.0024102728407584717	1.0	0.0012051364203792359
452	Dutch	grandparents	grandparent	4	5.28451987976554e-05	1.321129969941385e-05	5.28451987976554e-05	2.0	2.64225993988277e-05
453	Dutch	grandparents	grandfather	2	0.019535773208348345	0.009767886604174172	0.019535773208348345	1.0	0.009767886604174172
454	Dutch	grandparents	grandmother	2	0.022142803015699344	0.011071401507849672	0.022142803015699344	1.0	0.011071401507849672
455	Dutch	nephews and nieces	nephew	4	0.005007331855883499	0.0012518329639708747	0.005007331855883499	2.0	0.0025036659279417495
456	Dutch	nephews and nieces	niece	4	0.004811904328254434	0.0012029760820636084	0.004811904328254434	2.0	0.002405952164127217
457	Dutch	uncles and aunts	uncle	4	0.012869633885803852	0.003217408471450963	0.012869633885803852	2.0	0.006434816942901926
458	Dutch	uncles and aunts	aunt	4	0.009186755597270396	0.002296688899317599	0.009186755597270396	2.0	0.004593377798635198
459	Dutch	siblings	brother	2	0.06874861239808189	0.034374306199040944	0.06874861239808189	1.0	0.034374306199040944
460	Dutch	siblings	sister	2	0.05186639936080575	0.025933199680402873	0.05186639936080575	1.0	0.025933199680402873
461	English	parents	father	1	0.23234978538279558	0.23234978538279558	0.23234978538279558	-0.0	-0.0
462	English	parents	mother	1	0.2310282062351212	0.2310282062351212	0.2310282062351212	-0.0	-0.0
463	English	children	son	1	0.13423926251794285	0.13423926251794285	0.13423926251794285	-0.0	-0.0
464	English	children	daughter	1	0.10214124632720423	0.10214124632720423	0.10214124632720423	-0.0	-0.0
465	English	cousins	cousin	8	0.019650357741809718	0.0024562947177262148	0.019650357741809718	3.0	0.007368884153178644
466	English	grandchildren	grandchild	4	0.0005432229337663007	0.00013580573344157518	0.0005432229337663007	2.0	0.00027161146688315036
467	English	grandchildren	grandson	2	0.00474402303748517	0.002372011518742585	0.00474402303748517	1.0	0.002372011518742585
468	English	grandchildren	granddaughter	2	0.0033699338885142967	0.0016849669442571484	0.0033699338885142967	1.0	0.0016849669442571484
469	English	grandparents	grandparent	4	7.388575403664827e-05	1.8471438509162067e-05	7.388575403664827e-05	2.0	3.6942877018324133e-05
470	English	grandparents	grandfather	2	0.027314029789434896	0.013657014894717448	0.027314029789434896	1.0	0.013657014894717448
471	English	grandparents	grandmother	2	0.03095906032190954	0.01547953016095477	0.03095906032190954	1.0	0.01547953016095477
472	English	nephews and nieces	nephew	4	0.007001023712680143	0.0017502559281700357	0.007001023712680143	2.0	0.0035005118563400713
473	English	nephews and nieces	niece	4	0.006727785829827633	0.0016819464574569082	0.006727785829827633	2.0	0.0033638929149138164
474	English	uncles and aunts	uncle	4	0.01799373690444713	0.004498434226111783	0.01799373690444713	2.0	0.008996868452223566
475	English	uncles and aunts	aunt	4	0.012844503945452796	0.003211125986363199	0.012844503945452796	2.0	0.006422251972726398
476	English	siblings	sibling	4	0.00038151071738420266	9.537767934605066e-05	0.00038151071738420266	2.0	0.00019075535869210133
477	English	siblings	brother	2	0.09612118378918676	0.04806059189459338	0.09612118378918676	1.0	0.04806059189459338
478	English	siblings	sister	2	0.0725172411710009	0.03625862058550045	0.0725172411710009	1.0	0.03625862058550045
479	Esperanto	parents	father	1	0.16614663809001645	0.16614663809001645	0.16614663809001645	-0.0	-0.0
480	Esperanto	parents	mother	1	0.165201614913024	0.165201614913024	0.165201614913024	-0.0	-0.0
481	Esperanto	children	son	1	0.09599062951702138	0.09599062951702138	0.09599062951702138	-0.0	-0.0
482	Esperanto	children	daughter	1	0.07303826280549602	0.07303826280549602	0.07303826280549602	-0.0	-0.0
483	Esperanto	cousins	male cousin	4	0.1849404376214923	0.04623510940537307	0.1849404376214923	2.0	0.09247021881074614
484	Esperanto	cousins	female cousin	4	0.1140926082839057	0.028523152070976426	0.1140926082839057	2.0	0.05704630414195285
485	Esperanto	grandchildren	grandchild	4	0.0003884430709930386	9.711076774825964e-05	0.0003884430709930386	2.0	0.0001942215354965193
486	Esperanto	grandchildren	grandson	2	0.0033923142102377513	0.0016961571051188756	0.0033923142102377513	1.0	0.0016961571051188756
487	Esperanto	grandchildren	granddaughter	2	0.0024097426440047184	0.0012048713220023592	0.0024097426440047184	1.0	0.0012048713220023592
488	Esperanto	grandparents	grandfather	2	0.01953147585106913	0.009765737925534566	0.01953147585106913	1.0	0.009765737925534566
489	Esperanto	grandparents	grandmother	2	0.022137932180298726	0.011068966090149363	0.022137932180298726	1.0	0.011068966090149363
490	Esperanto	nephews and nieces	nibling	8	0.0	0.0	0.0	0.0	0.0
491	Esperanto	nephews and nieces	nephew	4	0.005006230374320889	0.0012515575935802222	0.005006230374320889	2.0	0.0025031151871604445
492	Esperanto	nephews and nieces	niece	4	0.004810845835617804	0.001202711458904451	0.004810845835617804	2.0	0.002405422917808902
493	Esperanto	uncles and aunts	auncle	8	0.0	0.0	0.0	0.0	0.0
494	Esperanto	uncles and aunts	uncle	4	0.01286680290418515	0.0032167007260462876	0.01286680290418515	2.0	0.006433401452092575
495	Esperanto	uncles and aunts	aunt	4	0.009184734752197245	0.0022961836880493114	0.009184734752197245	2.0	0.004592367376098623
496	Esperanto	siblings	sibling	4	0.00027280732359733504	6.820183089933376e-05	0.00027280732359733504	2.0	0.00013640366179866752
497	Esperanto	siblings	brother	2	0.06873348950804964	0.03436674475402482	0.06873348950804964	1.0	0.03436674475402482
498	Esperanto	siblings	sister	2	0.05185499011447275	0.025927495057236374	0.05185499011447275	1.0	0.025927495057236374
499	Estonian	parents	father	1	0.23597833007139146	0.23597833007139146	0.23597833007139146	-0.0	-0.0
500	Estonian	parents	mother	1	0.23463611217430333	0.23463611217430333	0.23463611217430333	-0.0	-0.0
501	Estonian	children	son	1	0.13633564131256073	0.13633564131256073	0.13633564131256073	-0.0	-0.0
502	Estonian	children	daughter	1	0.10373635895550529	0.10373635895550529	0.10373635895550529	-0.0	-0.0
503	Estonian	cousins	cousin	8	0.019957232142815005	0.0024946540178518756	0.019957232142815005	3.0	0.007483962053555627
504	Estonian	cousins	son of parent's brother	2	0.0018256868974472849	0.0009128434487236424	0.0018256868974472849	1.0	0.0009128434487236424
505	Estonian	cousins	daughter of parent's brother	2	0.001095412138468371	0.0005477060692341855	0.001095412138468371	1.0	0.0005477060692341855
506	Estonian	cousins	son of parent's sister	2	0.001726103975768342	0.000863051987884171	0.001726103975768342	1.0	0.000863051987884171
507	Estonian	cousins	daughter of parent's sister	2	0.0027883218070103985	0.0013941609035051992	0.0027883218070103985	1.0	0.0013941609035051992
508	Estonian	grandparents	grandfather	2	0.02774058571481834	0.01387029285740917	0.02774058571481834	1.0	0.01387029285740917
509	Estonian	grandparents	grandmother	2	0.03144253971789827	0.015721269858949134	0.03144253971789827	1.0	0.015721269858949134
510	Estonian	nephews and nieces	brother's son	2	8.76862563022652e-05	4.38431281511326e-05	8.76862563022652e-05	1.0	4.38431281511326e-05
511	Estonian	nephews and nieces	sister's son	2	2.922875210075507e-05	1.4614376050377535e-05	2.922875210075507e-05	1.0	1.4614376050377535e-05
512	Estonian	nephews and nieces	brother's daughter	2	1.4614376050377535e-05	7.307188025188767e-06	1.4614376050377535e-05	1.0	7.307188025188767e-06
513	Estonian	nephews and nieces	sister's daughter	2	1.4614376050377535e-05	7.307188025188767e-06	1.4614376050377535e-05	1.0	7.307188025188767e-06
514	Estonian	uncles and aunts	uncle	4	0.018274740299242854	0.0045686850748107135	0.018274740299242854	2.0	0.009137370149621427
515	Estonian	uncles and aunts	aunt	4	0.01304509314114384	0.00326127328528596	0.01304509314114384	2.0	0.00652254657057192
516	Estonian	siblings	brother	2	0.09762228270488055	0.048811141352440274	0.09762228270488055	1.0	0.048811141352440274
517	Estonian	siblings	sister	2	0.0736497236041099	0.03682486180205495	0.0736497236041099	1.0	0.03682486180205495
518	Ewe	parents	father	1	0.23647317714750002	0.23647317714750002	0.23647317714750002	-0.0	-0.0
519	Ewe	parents	mother	1	0.23512814461653567	0.23512814461653567	0.23512814461653567	-0.0	-0.0
520	Ewe	children	son	1	0.1366215374516363	0.1366215374516363	0.1366215374516363	-0.0	-0.0
521	Ewe	children	daughter	1	0.10395389432792593	0.10395389432792593	0.10395389432792593	-0.0	-0.0
522	Ewe	cousins	elder male cousin	2	0.03905061640608632	0.01952530820304316	0.03905061640608632	1.0	0.01952530820304316
523	Ewe	cousins	elder female cousin	2	0.05423696723067544	0.02711848361533772	0.05423696723067544	1.0	0.02711848361533772
524	Ewe	cousins	younger cousin	4	0.004299512311824321	0.0010748780779560802	0.004299512311824321	2.0	0.0021497561559121604
525	Ewe	grandchildren	grandchild (male speaking)	4	0.04379132910401632	0.01094783227600408	0.04379132910401632	2.0	0.02189566455200816
526	Ewe	grandchildren	grandchild (female speaking)	4	0.008758265820803263	0.002189566455200816	0.008758265820803263	2.0	0.004379132910401632
527	Ewe	grandparents	grandfather	2	0.02779875778395013	0.013899378891975065	0.02779875778395013	1.0	0.013899378891975065
528	Ewe	grandparents	grandmother	2	0.031508474792699935	0.015754237396349968	0.031508474792699935	1.0	0.015754237396349968
529	Ewe	uncles and aunts	father's elder brother	1	0.01952530820304316	0.01952530820304316	0.01952530820304316	-0.0	-0.0
530	Ewe	uncles and aunts	father's younger brother	1	0.030372701649178248	0.030372701649178248	0.030372701649178248	-0.0	-0.0
531	Ewe	uncles and aunts	maternal uncle	2	0.00010251515700322591	5.1257578501612954e-05	0.00010251515700322591	1.0	5.1257578501612954e-05
532	Ewe	uncles and aunts	paternal aunt	2	0.00017574026914838727	8.787013457419364e-05	0.00017574026914838727	1.0	8.787013457419364e-05
533	Ewe	uncles and aunts	mother's elder sister	1	0.008677914756908071	0.008677914756908071	0.008677914756908071	-0.0	-0.0
534	Ewe	uncles and aunts	mother's younger sister	1	0.01952530820304316	0.01952530820304316	0.01952530820304316	-0.0	-0.0
535	Faroese	parents	father	1	0.25073627233827456	0.25073627233827456	0.25073627233827456	-0.0	-0.0
536	Faroese	parents	mother	1	0.24931011294440236	0.24931011294440236	0.24931011294440236	-0.0	-0.0
537	Faroese	children	son	1	0.14486198999381697	0.14486198999381697	0.14486198999381697	-0.0	-0.0
538	Faroese	children	daughter	1	0.11022396820326483	0.11022396820326483	0.11022396820326483	-0.0	-0.0
539	Faroese	grandchildren	son's son	1	0.0	0.0	0.0	0.0	0.0
540	Faroese	grandchildren	daughter's son	1	0.0	0.0	0.0	0.0	0.0
541	Faroese	grandchildren	son's daughter	1	0.0	0.0	0.0	0.0	0.0
542	Faroese	grandchildren	daughter's daughter	1	0.0	0.0	0.0	0.0	0.0
543	Faroese	grandparents	grandfather	2	0.029475465194239	0.0147377325971195	0.029475465194239	1.0	0.0147377325971195
544	Faroese	grandparents	grandmother	2	0.03340893716524243	0.016704468582621215	0.03340893716524243	1.0	0.016704468582621215
545	Faroese	siblings	brother	2	0.10372752131591788	0.05186376065795894	0.10372752131591788	1.0	0.05186376065795894
546	Faroese	siblings	sister	2	0.07825573284484198	0.03912786642242099	0.07825573284484198	1.0	0.03912786642242099
547	Finnish	parents	father	1	0.2337170266927552	0.2337170266927552	0.2337170266927552	-0.0	-0.0
548	Finnish	parents	mother	1	0.232387670832044	0.232387670832044	0.232387670832044	-0.0	-0.0
549	Finnish	children	son	1	0.13502918132432637	0.13502918132432637	0.13502918132432637	-0.0	-0.0
550	Finnish	children	daughter	1	0.10274228725865694	0.10274228725865694	0.10274228725865694	-0.0	-0.0
551	Finnish	grandchildren	grandchild	4	0.0005464194800180612	0.0001366048700045153	0.0005464194800180612	2.0	0.0002732097400090306
552	Finnish	grandchildren	son's son	1	0.0	0.0	0.0	0.0	0.0
553	Finnish	grandchildren	daughter's son	1	0.0	0.0	0.0	0.0	0.0
554	Finnish	grandchildren	son's daughter	1	0.0	0.0	0.0	0.0	0.0
555	Finnish	grandchildren	daughter's daughter	1	0.0	0.0	0.0	0.0	0.0
556	Finnish	grandparents	grandparent	4	7.43205280777346e-05	1.858013201943365e-05	7.43205280777346e-05	2.0	3.71602640388673e-05
557	Finnish	grandparents	grandfather	2	0.02747475672881234	0.01373737836440617	0.02747475672881234	1.0	0.01373737836440617
558	Finnish	grandparents	grandmother	2	0.03114123611398058	0.01557061805699029	0.03114123611398058	1.0	0.01557061805699029
559	Finnish	grandparents	paternal grandfather	1	0.0093359436567663	0.0093359436567663	0.0093359436567663	-0.0	-0.0
560	Finnish	grandparents	maternal grandfather	1	0.008670124419229479	0.008670124419229479	0.008670124419229479	-0.0	-0.0
561	Finnish	grandparents	maternal grandmother	1	0.021928611844962705	0.021928611844962705	0.021928611844962705	-0.0	-0.0
562	Finnish	grandparents	paternal grandmother	1	0.014025626982025651	0.014025626982025651	0.014025626982025651	-0.0	-0.0
563	Finnish	nephews and nieces	brother's son	2	8.68459875048028e-05	4.34229937524014e-05	8.68459875048028e-05	1.0	4.34229937524014e-05
564	Finnish	nephews and nieces	sister's son	2	2.894866250160093e-05	1.4474331250800465e-05	2.894866250160093e-05	1.0	1.4474331250800465e-05
565	Finnish	nephews and nieces	brother's daughter	2	1.4474331250800465e-05	7.2371656254002324e-06	1.4474331250800465e-05	1.0	7.2371656254002324e-06
566	Finnish	nephews and nieces	sister's daughter	2	1.4474331250800465e-05	7.2371656254002324e-06	1.4474331250800465e-05	1.0	7.2371656254002324e-06
567	Finnish	uncles and aunts	paternal uncle	2	0.0001302689812572042	6.51344906286021e-05	0.0001302689812572042	1.0	6.51344906286021e-05
568	Finnish	uncles and aunts	maternal uncle	2	0.00010132031875560325	5.0660159377801625e-05	0.00010132031875560325	1.0	5.0660159377801625e-05
569	Finnish	uncles and aunts	aunt	4	0.012920086267903535	0.003230021566975884	0.012920086267903535	2.0	0.006460043133951768
570	Finnish	siblings	brother	2	0.09668680020678869	0.04834340010339434	0.09668680020678869	1.0	0.04834340010339434
571	Finnish	siblings	sister	2	0.07294396232182938	0.03647198116091469	0.07294396232182938	1.0	0.03647198116091469
572	French	parents	father	1	0.14176050551919314	0.14176050551919314	0.14176050551919314	-0.0	-0.0
573	French	parents	mother	1	0.14095418789015254	0.14095418789015254	0.14095418789015254	-0.0	-0.0
574	French	children	son	1	0.08190162811519569	0.08190162811519569	0.08190162811519569	-0.0	-0.0
575	French	children	daughter	1	0.0623180894695031	0.0623180894695031	0.0623180894695031	-0.0	-0.0
576	French	cousins	male cousin	4	0.1577958496756301	0.039448962418907524	0.1577958496756301	2.0	0.07889792483781505
577	French	cousins	female cousin	4	0.09734669333222952	0.02433667333305738	0.09734669333222952	2.0	0.04867334666611476
578	French	grandchildren	grandchild	4	0.00033142943331520723	8.285735832880181e-05	0.00033142943331520723	2.0	0.00016571471665760361
579	French	grandchildren	grandson	2	0.002894408113528615	0.0014472040567643076	0.002894408113528615	1.0	0.0014472040567643076
580	French	grandchildren	granddaughter	2	0.0020560532509853575	0.0010280266254926787	0.0020560532509853575	1.0	0.0010280266254926787
581	French	grandparents	grandparent	4	4.507893917631989e-05	1.1269734794079972e-05	4.507893917631989e-05	2.0	2.2539469588159945e-05
582	French	grandparents	grandfather	2	0.01666474821286105	0.008332374106430524	0.01666474821286105	1.0	0.008332374106430524
583	French	grandparents	grandmother	2	0.018888642545559498	0.009444321272779749	0.018888642545559498	1.0	0.009444321272779749
584	French	nephews and nieces	nephew	4	0.004271442123461858	0.0010678605308654646	0.004271442123461858	2.0	0.002135721061730929
585	French	nephews and nieces	niece	4	0.0041047351031116945	0.0010261837757779236	0.0041047351031116945	2.0	0.0020523675515558473
586	French	uncles and aunts	uncle	4	0.010978281023807917	0.0027445702559519792	0.010978281023807917	2.0	0.0054891405119039584
587	French	uncles and aunts	aunt	4	0.007836647533161371	0.001959161883290343	0.007836647533161371	2.0	0.003918323766580686
588	French	siblings	brother	2	0.05864514823032559	0.029322574115162797	0.05864514823032559	1.0	0.029322574115162797
589	French	siblings	sister	2	0.044243986497865415	0.022121993248932707	0.044243986497865415	1.0	0.022121993248932707
590	French	siblings	elder brother	1	0.023409991734960788	0.023409991734960788	0.023409991734960788	-0.0	-0.0
591	French	siblings	elder sister	1	0.03251387740966776	0.03251387740966776	0.03251387740966776	-0.0	-0.0
592	French	siblings	younger brother	1	0.06372719972294881	0.06372719972294881	0.06372719972294881	-0.0	-0.0
593	French	siblings	younger sister	1	0.02731165702412092	0.02731165702412092	0.02731165702412092	-0.0	-0.0
594	Friulian	parents	father	1	0.23923076407820967	0.23923076407820967	0.23923076407820967	-0.0	-0.0
595	Friulian	parents	mother	1	0.23787004670648024	0.23787004670648024	0.23787004670648024	-0.0	-0.0
596	Friulian	children	son	1	0.13821472349782832	0.13821472349782832	0.13821472349782832	-0.0	-0.0
597	Friulian	children	daughter	1	0.10516613287376428	0.10516613287376428	0.10516613287376428	-0.0	-0.0
598	Friulian	grandparents	grandfather	2	0.028122927704952075	0.014061463852476037	0.028122927704952075	1.0	0.014061463852476037
599	Friulian	grandparents	grandmother	2	0.03187590487226768	0.01593795243613384	0.03187590487226768	1.0	0.01593795243613384
600	Friulian	nephews and nieces	nephew	4	0.007208357216060292	0.001802089304015073	0.007208357216060292	2.0	0.003604178608030146
601	Friulian	nephews and nieces	niece	4	0.0069270274640993576	0.0017317568660248394	0.0069270274640993576	2.0	0.0034635137320496788
602	Friulian	uncles and aunts	uncle	4	0.018526616760937652	0.004631654190234413	0.018526616760937652	2.0	0.009263308380468826
603	Friulian	uncles and aunts	aunt	4	0.013224890601959548	0.003306222650489887	0.013224890601959548	2.0	0.006612445300979774
604	Friulian	siblings	brother	2	0.09896778774340047	0.049483893871700234	0.09896778774340047	1.0	0.049483893871700234
605	Friulian	siblings	sister	2	0.07466482048004042	0.03733241024002021	0.07466482048004042	1.0	0.03733241024002021
606	Galician	parents	father	1	0.16625657531604743	0.16625657531604743	0.16625657531604743	-0.0	-0.0
607	Galician	parents	mother	1	0.1653109268286195	0.1653109268286195	0.1653109268286195	-0.0	-0.0
608	Galician	children	son	1	0.09605414535854176	0.09605414535854176	0.09605414535854176	-0.0	-0.0
609	Galician	children	daughter	1	0.07308659134286075	0.07308659134286075	0.07308659134286075	-0.0	-0.0
610	Galician	cousins	male cousin	4	0.18506281047794484	0.04626570261948621	0.18506281047794484	2.0	0.09253140523897242
611	Galician	cousins	female cousin	4	0.11416810198639384	0.02854202549659846	0.11416810198639384	2.0	0.05708405099319692
612	Galician	grandchildren	grandson	2	0.003394558863625784	0.001697279431812892	0.003394558863625784	1.0	0.001697279431812892
613	Galician	grandchildren	granddaughter	2	0.002411337141641119	0.0012056685708205595	0.002411337141641119	1.0	0.0012056685708205595
614	Galician	grandparents	grandfather	2	0.019544399593012043	0.009772199796506021	0.019544399593012043	1.0	0.009772199796506021
615	Galician	grandparents	grandmother	2	0.022152580582950398	0.011076290291475199	0.022152580582950398	1.0	0.011076290291475199
616	Galician	nephews and nieces	nephew	4	0.00500954293656441	0.0012523857341411025	0.00500954293656441	2.0	0.002504771468282205
617	Galician	nephews and nieces	niece	4	0.004814029114269184	0.001203507278567296	0.004814029114269184	2.0	0.002407014557134592
618	Galician	uncles and aunts	uncle	4	0.012875316712441728	0.003218829178110432	0.012875316712441728	2.0	0.006437658356220864
619	Galician	uncles and aunts	aunt	4	0.009190812180378127	0.0022977030450945317	0.009190812180378127	2.0	0.0045954060901890635
620	Galician	siblings	brother	2	0.06877896962885624	0.03438948481442812	0.06877896962885624	1.0	0.03438948481442812
621	Galician	siblings	sister	2	0.051889301935852845	0.025944650967926423	0.051889301935852845	1.0	0.025944650967926423
622	Georgian	parents	father	1	0.24425487388640324	0.24425487388640324	0.24425487388640324	-0.0	-0.0
623	Georgian	parents	mother	1	0.2428655799496161	0.2428655799496161	0.2428655799496161	-0.0	-0.0
624	Georgian	children	son	1	0.14111738507915897	0.14111738507915897	0.14111738507915897	-0.0	-0.0
625	Georgian	children	daughter	1	0.10737473761444943	0.10737473761444943	0.10737473761444943	-0.0	-0.0
626	Georgian	grandparents	grandfather	2	0.02871354019353392	0.01435677009676696	0.02871354019353392	1.0	0.01435677009676696
627	Georgian	grandparents	grandmother	2	0.0325453340191873	0.01627266700959365	0.0325453340191873	1.0	0.01627266700959365
628	Georgian	nephews and nieces	sister's child	4	0.0029606651380525363	0.0007401662845131341	0.0029606651380525363	2.0	0.0014803325690262682
629	Georgian	nephews and nieces	brother's child	4	0.00370083142256567	0.0009252078556414175	0.00370083142256567	2.0	0.001850415711282835
630	Georgian	uncles and aunts	uncle	4	0.018915696139335827	0.004728924034833957	0.018915696139335827	2.0	0.009457848069667913
631	Georgian	uncles and aunts	paternal aunt	2	0.0001815234091045649	9.076170455228245e-05	0.0001815234091045649	1.0	9.076170455228245e-05
632	Georgian	uncles and aunts	maternal aunt	2	9.076170455228245e-05	4.5380852276141225e-05	9.076170455228245e-05	1.0	4.5380852276141225e-05
633	Georgian	siblings	brother	2	0.10104622040239697	0.050523110201198485	0.10104622040239697	1.0	0.050523110201198485
634	Georgian	siblings	sister	2	0.07623286403140468	0.03811643201570234	0.07623286403140468	1.0	0.03811643201570234
635	German	parents	father	1	0.16619197647832284	0.16619197647832284	0.16619197647832284	-0.0	-0.0
636	German	parents	mother	1	0.16524669542173528	0.16524669542173528	0.16524669542173528	-0.0	-0.0
637	German	children	son	1	0.09601682360969066	0.09601682360969066	0.09601682360969066	-0.0	-0.0
638	German	children	daughter	1	0.0730581936157632	0.0730581936157632	0.0730581936157632	-0.0	-0.0
639	German	cousins	male cousin	4	0.18499090449503744	0.04624772612375936	0.18499090449503744	2.0	0.09249545224751872
640	German	cousins	female cousin	4	0.11412374207654051	0.028530935519135128	0.11412374207654051	2.0	0.057061871038270255
641	German	grandchildren	grandchild	4	0.00038854907002491834	9.713726750622959e-05	0.00038854907002491834	2.0	0.00019427453501245917
642	German	grandchildren	grandson	2	0.0033932399109361773	0.0016966199554680887	0.0033932399109361773	1.0	0.0016966199554680887
643	German	grandchildren	granddaughter	2	0.002410400218837218	0.001205200109418609	0.002410400218837218	1.0	0.001205200109418609
644	German	grandparents	grandfather	2	0.019536805634725984	0.009768402817362992	0.019536805634725984	1.0	0.009768402817362992
645	German	grandparents	grandmother	2	0.02214397321836624	0.01107198660918312	0.02214397321836624	1.0	0.01107198660918312
646	German	nephews and nieces	nephew	4	0.0050075964833151574	0.0012518991208287894	0.0050075964833151574	2.0	0.0025037982416575787
647	German	nephews and nieces	niece	4	0.004812158627733762	0.0012030396569334405	0.004812158627733762	2.0	0.002406079313866881
648	German	uncles and aunts	uncle	4	0.012870314020106832	0.003217578505026708	0.012870314020106832	2.0	0.006435157010053416
